prompt,code
provision me a rg with name Josephfort in location NorthCentralUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""Josephfort""
    location =""NorthCentralUS""
}
"
provision me a rg with name New Alfredview in location WestUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""New Alfredview""
    location =""WestUS""
}
"
provision me a rg with name West Ann in location EastUS2,"
resource ""azurerm_resource_group"" ""example"" {
    name=""West Ann""
    location =""EastUS2""
}
"
provision me a rg with name South Alexis in location EastUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""South Alexis""
    location =""EastUS""
}
"
provision me a rg with name Jessicatown in location EastUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""Jessicatown""
    location =""EastUS""
}
"
provision me a rg with name Annland in location SouthCentralUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""Annland""
    location =""SouthCentralUS""
}
"
provision me a rg with name North Jenny in location NorthCentralUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""North Jenny""
    location =""NorthCentralUS""
}
"
provision me a rg with name New Steventon in location SouthCentralUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""New Steventon""
    location =""SouthCentralUS""
}
"
provision me a rg with name Jenniferfurt in location EastUS2,"
resource ""azurerm_resource_group"" ""example"" {
    name=""Jenniferfurt""
    location =""EastUS2""
}
"
provision me a rg with name Williammouth in location NorthCentralUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""Williammouth""
    location =""NorthCentralUS""
}
"
provision me a rg with name North Samuelberg in location SouthCentralUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""North Samuelberg""
    location =""SouthCentralUS""
}
"
provision me a rg with name Simonview in location WestUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""Simonview""
    location =""WestUS""
}
"
provision me a rg with name North Gabriellaberg in location EastUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""North Gabriellaberg""
    location =""EastUS""
}
"
provision me a rg with name South Charles in location EastUS2,"
resource ""azurerm_resource_group"" ""example"" {
    name=""South Charles""
    location =""EastUS2""
}
"
provision me a rg with name Robinsonport in location SouthCentralUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""Robinsonport""
    location =""SouthCentralUS""
}
"
provision me a rg with name West Alex in location EastUS2,"
resource ""azurerm_resource_group"" ""example"" {
    name=""West Alex""
    location =""EastUS2""
}
"
provision me a rg with name Lake Harold in location EastUS2,"
resource ""azurerm_resource_group"" ""example"" {
    name=""Lake Harold""
    location =""EastUS2""
}
"
provision me a rg with name West Michelle in location EastUS2,"
resource ""azurerm_resource_group"" ""example"" {
    name=""West Michelle""
    location =""EastUS2""
}
"
provision me a rg with name Heatherfort in location SouthCentralUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""Heatherfort""
    location =""SouthCentralUS""
}
"
provision me a rg with name North Alexandrahaven in location EastUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""North Alexandrahaven""
    location =""EastUS""
}
"
provision me a rg with name Lake Patriciaville in location EastUS2,"
resource ""azurerm_resource_group"" ""example"" {
    name=""Lake Patriciaville""
    location =""EastUS2""
}
"
provision me a rg with name South Angela in location SouthCentralUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""South Angela""
    location =""SouthCentralUS""
}
"
provision me a rg with name West Maryside in location NorthCentralUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""West Maryside""
    location =""NorthCentralUS""
}
"
provision me a rg with name Cainfurt in location NorthCentralUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""Cainfurt""
    location =""NorthCentralUS""
}
"
provision me a rg with name Port Tammyberg in location EastUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""Port Tammyberg""
    location =""EastUS""
}
"
provision me a rg with name New Shellyport in location SouthCentralUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""New Shellyport""
    location =""SouthCentralUS""
}
"
provision me a rg with name Lake Scott in location NorthCentralUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""Lake Scott""
    location =""NorthCentralUS""
}
"
provision me a rg with name New Joshuahaven in location WestUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""New Joshuahaven""
    location =""WestUS""
}
"
provision me a rg with name Smithview in location WestUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""Smithview""
    location =""WestUS""
}
"
provision me a rg with name Port Erika in location EastUS2,"
resource ""azurerm_resource_group"" ""example"" {
    name=""Port Erika""
    location =""EastUS2""
}
"
provision me a rg with name Lake Bruce in location EastUS2,"
resource ""azurerm_resource_group"" ""example"" {
    name=""Lake Bruce""
    location =""EastUS2""
}
"
provision me a rg with name Port Sean in location EastUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""Port Sean""
    location =""EastUS""
}
"
provision me a rg with name North Carolynshire in location NorthCentralUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""North Carolynshire""
    location =""NorthCentralUS""
}
"
provision me a rg with name South Michael in location SouthCentralUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""South Michael""
    location =""SouthCentralUS""
}
"
provision me a rg with name North Amber in location WestUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""North Amber""
    location =""WestUS""
}
"
provision me a rg with name Floydport in location NorthCentralUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""Floydport""
    location =""NorthCentralUS""
}
"
provision me a rg with name North Danielle in location EastUS2,"
resource ""azurerm_resource_group"" ""example"" {
    name=""North Danielle""
    location =""EastUS2""
}
"
provision me a rg with name Mathisberg in location NorthCentralUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""Mathisberg""
    location =""NorthCentralUS""
}
"
provision me a rg with name East Darrylburgh in location SouthCentralUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""East Darrylburgh""
    location =""SouthCentralUS""
}
"
provision me a rg with name Kingside in location EastUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""Kingside""
    location =""EastUS""
}
"
provision me a rg with name Rhondaland in location EastUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""Rhondaland""
    location =""EastUS""
}
"
provision me a rg with name South Danielfurt in location WestUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""South Danielfurt""
    location =""WestUS""
}
"
provision me a rg with name Lake Johnmouth in location SouthCentralUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""Lake Johnmouth""
    location =""SouthCentralUS""
}
"
provision me a rg with name Peterfort in location SouthCentralUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""Peterfort""
    location =""SouthCentralUS""
}
"
provision me a rg with name Welchfort in location EastUS2,"
resource ""azurerm_resource_group"" ""example"" {
    name=""Welchfort""
    location =""EastUS2""
}
"
provision me a rg with name North Susanland in location NorthCentralUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""North Susanland""
    location =""NorthCentralUS""
}
"
provision me a rg with name Barbarafurt in location NorthCentralUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""Barbarafurt""
    location =""NorthCentralUS""
}
"
provision me a rg with name South Tinaview in location NorthCentralUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""South Tinaview""
    location =""NorthCentralUS""
}
"
provision me a rg with name Kaufmanberg in location WestUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""Kaufmanberg""
    location =""WestUS""
}
"
provision me a rg with name Danieltown in location EastUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""Danieltown""
    location =""EastUS""
}
"
provision me a rg with name East Jenniferstad in location SouthCentralUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""East Jenniferstad""
    location =""SouthCentralUS""
}
"
provision me a rg with name Michaelfort in location SouthCentralUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""Michaelfort""
    location =""SouthCentralUS""
}
"
provision me a rg with name Juarezfurt in location NorthCentralUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""Juarezfurt""
    location =""NorthCentralUS""
}
"
provision me a rg with name Maynardport in location SouthCentralUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""Maynardport""
    location =""SouthCentralUS""
}
"
provision me a rg with name Lake Andrew in location WestUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""Lake Andrew""
    location =""WestUS""
}
"
provision me a rg with name Barbarafort in location WestUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""Barbarafort""
    location =""WestUS""
}
"
provision me a rg with name Lake Kimberlyhaven in location WestUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""Lake Kimberlyhaven""
    location =""WestUS""
}
"
provision me a rg with name Edwardchester in location EastUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""Edwardchester""
    location =""EastUS""
}
"
provision me a rg with name South Donaldmouth in location EastUS2,"
resource ""azurerm_resource_group"" ""example"" {
    name=""South Donaldmouth""
    location =""EastUS2""
}
"
provision me a rg with name South Sheilatown in location NorthCentralUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""South Sheilatown""
    location =""NorthCentralUS""
}
"
provision me a rg with name South Timothy in location EastUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""South Timothy""
    location =""EastUS""
}
"
provision me a rg with name Lake Reginald in location NorthCentralUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""Lake Reginald""
    location =""NorthCentralUS""
}
"
provision me a rg with name Waltermouth in location NorthCentralUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""Waltermouth""
    location =""NorthCentralUS""
}
"
provision me a rg with name Samuelchester in location SouthCentralUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""Samuelchester""
    location =""SouthCentralUS""
}
"
provision me a rg with name New Toni in location NorthCentralUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""New Toni""
    location =""NorthCentralUS""
}
"
provision me a rg with name Westhaven in location EastUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""Westhaven""
    location =""EastUS""
}
"
provision me a rg with name Calvinton in location EastUS2,"
resource ""azurerm_resource_group"" ""example"" {
    name=""Calvinton""
    location =""EastUS2""
}
"
provision me a rg with name East Alexander in location WestUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""East Alexander""
    location =""WestUS""
}
"
provision me a rg with name West Wesley in location EastUS2,"
resource ""azurerm_resource_group"" ""example"" {
    name=""West Wesley""
    location =""EastUS2""
}
"
provision me a rg with name South Joseph in location WestUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""South Joseph""
    location =""WestUS""
}
"
provision me a rg with name East Seth in location SouthCentralUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""East Seth""
    location =""SouthCentralUS""
}
"
provision me a rg with name East Deborah in location NorthCentralUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""East Deborah""
    location =""NorthCentralUS""
}
"
provision me a rg with name South Ryanton in location EastUS2,"
resource ""azurerm_resource_group"" ""example"" {
    name=""South Ryanton""
    location =""EastUS2""
}
"
provision me a rg with name North Elizabethfort in location SouthCentralUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""North Elizabethfort""
    location =""SouthCentralUS""
}
"
provision me a rg with name Jorgeborough in location NorthCentralUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""Jorgeborough""
    location =""NorthCentralUS""
}
"
provision me a rg with name Davidview in location SouthCentralUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""Davidview""
    location =""SouthCentralUS""
}
"
provision me a rg with name Loriborough in location EastUS2,"
resource ""azurerm_resource_group"" ""example"" {
    name=""Loriborough""
    location =""EastUS2""
}
"
provision me a rg with name Maysfurt in location WestUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""Maysfurt""
    location =""WestUS""
}
"
provision me a rg with name East Shawn in location SouthCentralUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""East Shawn""
    location =""SouthCentralUS""
}
"
provision me a rg with name South Markburgh in location NorthCentralUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""South Markburgh""
    location =""NorthCentralUS""
}
"
provision me a rg with name New Lisa in location EastUS2,"
resource ""azurerm_resource_group"" ""example"" {
    name=""New Lisa""
    location =""EastUS2""
}
"
provision me a rg with name West Andrewmouth in location EastUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""West Andrewmouth""
    location =""EastUS""
}
"
provision me a rg with name Vasquezport in location WestUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""Vasquezport""
    location =""WestUS""
}
"
provision me a rg with name North Stephanieville in location SouthCentralUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""North Stephanieville""
    location =""SouthCentralUS""
}
"
provision me a rg with name Robinmouth in location EastUS2,"
resource ""azurerm_resource_group"" ""example"" {
    name=""Robinmouth""
    location =""EastUS2""
}
"
provision me a rg with name Caldwellburgh in location SouthCentralUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""Caldwellburgh""
    location =""SouthCentralUS""
}
"
provision me a rg with name North Taylor in location EastUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""North Taylor""
    location =""EastUS""
}
"
provision me a rg with name East Kristinbury in location NorthCentralUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""East Kristinbury""
    location =""NorthCentralUS""
}
"
provision me a rg with name Williamburgh in location EastUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""Williamburgh""
    location =""EastUS""
}
"
provision me a rg with name West Kathy in location NorthCentralUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""West Kathy""
    location =""NorthCentralUS""
}
"
provision me a rg with name Brownburgh in location EastUS2,"
resource ""azurerm_resource_group"" ""example"" {
    name=""Brownburgh""
    location =""EastUS2""
}
"
provision me a rg with name Norrisbury in location NorthCentralUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""Norrisbury""
    location =""NorthCentralUS""
}
"
provision me a rg with name Marcustown in location NorthCentralUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""Marcustown""
    location =""NorthCentralUS""
}
"
provision me a rg with name Kelseytown in location WestUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""Kelseytown""
    location =""WestUS""
}
"
provision me a rg with name Wilsonberg in location WestUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""Wilsonberg""
    location =""WestUS""
}
"
provision me a rg with name North Robertchester in location SouthCentralUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""North Robertchester""
    location =""SouthCentralUS""
}
"
provision me a rg with name West Heather in location SouthCentralUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""West Heather""
    location =""SouthCentralUS""
}
"
provision me a rg with name Jacksonton in location EastUS2,"
resource ""azurerm_resource_group"" ""example"" {
    name=""Jacksonton""
    location =""EastUS2""
}
"
provision me a rg with name Nelsonfort in location WestUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""Nelsonfort""
    location =""WestUS""
}
"
provision me a rg with name East Cynthia in location EastUS2,"
resource ""azurerm_resource_group"" ""example"" {
    name=""East Cynthia""
    location =""EastUS2""
}
"
provision me a rg with name North Sydneyfort in location EastUS2,"
resource ""azurerm_resource_group"" ""example"" {
    name=""North Sydneyfort""
    location =""EastUS2""
}
"
provision me a rg with name Morrischester in location EastUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""Morrischester""
    location =""EastUS""
}
"
provision me a rg with name South Caitlynhaven in location SouthCentralUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""South Caitlynhaven""
    location =""SouthCentralUS""
}
"
provision me a rg with name North Jessica in location EastUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""North Jessica""
    location =""EastUS""
}
"
provision me a rg with name South Laurafort in location EastUS2,"
resource ""azurerm_resource_group"" ""example"" {
    name=""South Laurafort""
    location =""EastUS2""
}
"
provision me a rg with name Scottport in location WestUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""Scottport""
    location =""WestUS""
}
"
provision me a rg with name South Lanceville in location SouthCentralUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""South Lanceville""
    location =""SouthCentralUS""
}
"
provision me a rg with name Anthonyside in location EastUS2,"
resource ""azurerm_resource_group"" ""example"" {
    name=""Anthonyside""
    location =""EastUS2""
}
"
provision me a rg with name West Bradley in location SouthCentralUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""West Bradley""
    location =""SouthCentralUS""
}
"
provision me a rg with name Port Sonya in location EastUS2,"
resource ""azurerm_resource_group"" ""example"" {
    name=""Port Sonya""
    location =""EastUS2""
}
"
provision me a rg with name Hobbsmouth in location WestUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""Hobbsmouth""
    location =""WestUS""
}
"
provision me a rg with name Bradyville in location WestUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""Bradyville""
    location =""WestUS""
}
"
provision me a rg with name Port Rachelborough in location SouthCentralUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""Port Rachelborough""
    location =""SouthCentralUS""
}
"
provision me a rg with name Yatesside in location SouthCentralUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""Yatesside""
    location =""SouthCentralUS""
}
"
provision me a rg with name Brockborough in location NorthCentralUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""Brockborough""
    location =""NorthCentralUS""
}
"
provision me a rg with name Snyderberg in location SouthCentralUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""Snyderberg""
    location =""SouthCentralUS""
}
"
provision me a rg with name North Lisa in location EastUS2,"
resource ""azurerm_resource_group"" ""example"" {
    name=""North Lisa""
    location =""EastUS2""
}
"
provision me a rg with name West Pamela in location EastUS2,"
resource ""azurerm_resource_group"" ""example"" {
    name=""West Pamela""
    location =""EastUS2""
}
"
provision me a rg with name Port Hayley in location EastUS2,"
resource ""azurerm_resource_group"" ""example"" {
    name=""Port Hayley""
    location =""EastUS2""
}
"
provision me a rg with name West Toddville in location SouthCentralUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""West Toddville""
    location =""SouthCentralUS""
}
"
provision me a rg with name Underwoodborough in location NorthCentralUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""Underwoodborough""
    location =""NorthCentralUS""
}
"
provision me a rg with name Lake Lisa in location SouthCentralUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""Lake Lisa""
    location =""SouthCentralUS""
}
"
provision me a rg with name Port Vincent in location NorthCentralUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""Port Vincent""
    location =""NorthCentralUS""
}
"
provision me a rg with name East Jeanetteport in location NorthCentralUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""East Jeanetteport""
    location =""NorthCentralUS""
}
"
provision me a rg with name Bennettberg in location EastUS2,"
resource ""azurerm_resource_group"" ""example"" {
    name=""Bennettberg""
    location =""EastUS2""
}
"
provision me a rg with name Chloeshire in location SouthCentralUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""Chloeshire""
    location =""SouthCentralUS""
}
"
provision me a rg with name Bethfort in location EastUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""Bethfort""
    location =""EastUS""
}
"
provision me a rg with name Port Derrickview in location EastUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""Port Derrickview""
    location =""EastUS""
}
"
provision me a rg with name Rileychester in location SouthCentralUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""Rileychester""
    location =""SouthCentralUS""
}
"
provision me a rg with name West Shelley in location SouthCentralUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""West Shelley""
    location =""SouthCentralUS""
}
"
provision me a rg with name Stantonshire in location EastUS2,"
resource ""azurerm_resource_group"" ""example"" {
    name=""Stantonshire""
    location =""EastUS2""
}
"
provision me a rg with name North Harold in location EastUS2,"
resource ""azurerm_resource_group"" ""example"" {
    name=""North Harold""
    location =""EastUS2""
}
"
provision me a rg with name Lake Paul in location WestUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""Lake Paul""
    location =""WestUS""
}
"
provision me a rg with name East Joseph in location EastUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""East Joseph""
    location =""EastUS""
}
"
provision me a rg with name Carpenterfort in location WestUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""Carpenterfort""
    location =""WestUS""
}
"
provision me a rg with name Lake Toddview in location SouthCentralUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""Lake Toddview""
    location =""SouthCentralUS""
}
"
provision me a rg with name East Zacharystad in location WestUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""East Zacharystad""
    location =""WestUS""
}
"
provision me a rg with name South Jennifer in location EastUS2,"
resource ""azurerm_resource_group"" ""example"" {
    name=""South Jennifer""
    location =""EastUS2""
}
"
provision me a rg with name Darrylhaven in location NorthCentralUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""Darrylhaven""
    location =""NorthCentralUS""
}
"
provision me a rg with name Port Ashleyside in location EastUS2,"
resource ""azurerm_resource_group"" ""example"" {
    name=""Port Ashleyside""
    location =""EastUS2""
}
"
provision me a rg with name Port Ashleyhaven in location EastUS2,"
resource ""azurerm_resource_group"" ""example"" {
    name=""Port Ashleyhaven""
    location =""EastUS2""
}
"
provision me a rg with name Markmouth in location EastUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""Markmouth""
    location =""EastUS""
}
"
provision me a rg with name Claytonburgh in location EastUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""Claytonburgh""
    location =""EastUS""
}
"
provision me a rg with name Bushstad in location EastUS2,"
resource ""azurerm_resource_group"" ""example"" {
    name=""Bushstad""
    location =""EastUS2""
}
"
provision me a rg with name Stevenmouth in location SouthCentralUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""Stevenmouth""
    location =""SouthCentralUS""
}
"
provision me a rg with name Jimenezfurt in location EastUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""Jimenezfurt""
    location =""EastUS""
}
"
provision me a rg with name East Amanda in location NorthCentralUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""East Amanda""
    location =""NorthCentralUS""
}
"
provision me a rg with name South Donna in location EastUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""South Donna""
    location =""EastUS""
}
"
provision me a rg with name Lake Justin in location EastUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""Lake Justin""
    location =""EastUS""
}
"
provision me a rg with name North Courtney in location SouthCentralUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""North Courtney""
    location =""SouthCentralUS""
}
"
provision me a rg with name Port Karen in location NorthCentralUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""Port Karen""
    location =""NorthCentralUS""
}
"
provision me a rg with name Port Diana in location EastUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""Port Diana""
    location =""EastUS""
}
"
provision me a rg with name Zamorafurt in location WestUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""Zamorafurt""
    location =""WestUS""
}
"
provision me a rg with name Thomasstad in location EastUS2,"
resource ""azurerm_resource_group"" ""example"" {
    name=""Thomasstad""
    location =""EastUS2""
}
"
provision me a rg with name Bobbyburgh in location NorthCentralUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""Bobbyburgh""
    location =""NorthCentralUS""
}
"
provision me a rg with name East Kelly in location SouthCentralUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""East Kelly""
    location =""SouthCentralUS""
}
"
provision me a rg with name Lake Chelsea in location WestUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""Lake Chelsea""
    location =""WestUS""
}
"
provision me a rg with name Richardborough in location SouthCentralUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""Richardborough""
    location =""SouthCentralUS""
}
"
provision me a rg with name Lake Bryan in location WestUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""Lake Bryan""
    location =""WestUS""
}
"
provision me a rg with name West Jessicahaven in location NorthCentralUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""West Jessicahaven""
    location =""NorthCentralUS""
}
"
provision me a rg with name Scottstad in location SouthCentralUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""Scottstad""
    location =""SouthCentralUS""
}
"
provision me a rg with name Jennifershire in location EastUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""Jennifershire""
    location =""EastUS""
}
"
provision me a rg with name Fergusonberg in location EastUS2,"
resource ""azurerm_resource_group"" ""example"" {
    name=""Fergusonberg""
    location =""EastUS2""
}
"
provision me a rg with name North Haroldchester in location NorthCentralUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""North Haroldchester""
    location =""NorthCentralUS""
}
"
provision me a rg with name South Debrafort in location SouthCentralUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""South Debrafort""
    location =""SouthCentralUS""
}
"
provision me a rg with name Davidshire in location EastUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""Davidshire""
    location =""EastUS""
}
"
provision me a rg with name North Franciscofort in location EastUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""North Franciscofort""
    location =""EastUS""
}
"
provision me a rg with name Salinasview in location NorthCentralUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""Salinasview""
    location =""NorthCentralUS""
}
"
provision me a rg with name Thomaschester in location EastUS2,"
resource ""azurerm_resource_group"" ""example"" {
    name=""Thomaschester""
    location =""EastUS2""
}
"
provision me a rg with name Port Lauraside in location SouthCentralUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""Port Lauraside""
    location =""SouthCentralUS""
}
"
provision me a rg with name West Michaelton in location SouthCentralUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""West Michaelton""
    location =""SouthCentralUS""
}
"
provision me a rg with name Rebeccatown in location EastUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""Rebeccatown""
    location =""EastUS""
}
"
provision me a rg with name North Davidfort in location EastUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""North Davidfort""
    location =""EastUS""
}
"
provision me a rg with name Matthewfurt in location NorthCentralUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""Matthewfurt""
    location =""NorthCentralUS""
}
"
provision me a rg with name Salasberg in location WestUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""Salasberg""
    location =""WestUS""
}
"
provision me a rg with name Lake Samanthaton in location WestUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""Lake Samanthaton""
    location =""WestUS""
}
"
provision me a rg with name Carpentermouth in location NorthCentralUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""Carpentermouth""
    location =""NorthCentralUS""
}
"
provision me a rg with name Brandonborough in location NorthCentralUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""Brandonborough""
    location =""NorthCentralUS""
}
"
provision me a rg with name East Martinhaven in location SouthCentralUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""East Martinhaven""
    location =""SouthCentralUS""
}
"
provision me a rg with name North Nichole in location EastUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""North Nichole""
    location =""EastUS""
}
"
provision me a rg with name Lake Debra in location SouthCentralUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""Lake Debra""
    location =""SouthCentralUS""
}
"
provision me a rg with name Lisaville in location EastUS2,"
resource ""azurerm_resource_group"" ""example"" {
    name=""Lisaville""
    location =""EastUS2""
}
"
provision me a rg with name West Jonathonland in location SouthCentralUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""West Jonathonland""
    location =""SouthCentralUS""
}
"
provision me a rg with name Lake Danielle in location EastUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""Lake Danielle""
    location =""EastUS""
}
"
provision me a rg with name Gutierrezstad in location WestUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""Gutierrezstad""
    location =""WestUS""
}
"
provision me a rg with name South Nathan in location SouthCentralUS,"
resource ""azurerm_resource_group"" ""example"" {
    name=""South Nathan""
    location =""SouthCentralUS""
}
"
